TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
g001343,남,30,자녀 동반 여행,06,시내 식당,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션
g001344,여,60,2인 가족 여행,06,바른 국밥 순천점,전라권 방문/호남권 거주/40세 이상/부부/일반미션
g001344,여,60,2인 가족 여행,06,순천만 국가정원,전라권 방문/호남권 거주/40세 이상/부부/일반미션
g001344,여,60,2인 가족 여행,06,초원 식당,전라권 방문/호남권 거주/40세 이상/부부/일반미션
g001344,여,60,2인 가족 여행,06,남도 사또 밥상,전라권 방문/호남권 거주/40세 이상/부부/일반미션
g001344,여,60,2인 가족 여행,06,낙안읍성 민속마을,전라권 방문/호남권 거주/40세 이상/부부/일반미션
g001344,여,60,2인 가족 여행,06,나눌 터,전라권 방문/호남권 거주/40세 이상/부부/일반미션
g001344,여,60,2인 가족 여행,06,테라칸 모텔,전라권 방문/호남권 거주/40세 이상/부부/일반미션
g001344,여,60,2인 가족 여행,06,선암사,전라권 방문/호남권 거주/40세 이상/부부/일반미션
g001344,여,60,2인 가족 여행,06,2023순천만국제정원박람회,전라권 방문/호남권 거주/40세 이상/부부/일반미션
g001346,남,50,자녀 동반 여행,06,해밀 펜션,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001346,남,50,자녀 동반 여행,06,춘장대해수욕장,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001346,남,50,자녀 동반 여행,06,홍원항,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001346,남,50,자녀 동반 여행,06,국립희리산해송자연휴양림,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001346,남,50,자녀 동반 여행,06,가톨릭대학교 여의도성모병원,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001346,남,50,자녀 동반 여행,06,이화 갈비,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001346,남,50,자녀 동반 여행,06,나무카페,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001346,남,50,자녀 동반 여행,06,국립 해양생물자원관,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001346,남,50,자녀 동반 여행,06,장항 스카이워크,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001346,남,50,자녀 동반 여행,06,송림 바지락칼국수,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001350,여,30,자녀 동반 여행,06,H 모텔,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션
g001350,여,30,자녀 동반 여행,06,다 담들 한식뷔페 북청 주접,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션
g001350,여,30,자녀 동반 여행,06,청주랜드 어린이체험관,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션
g001350,여,30,자녀 동반 여행,06,국립청주 박물관 어린이 박물관,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션
g001350,여,30,자녀 동반 여행,06,장가옥,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션
g001350,여,30,자녀 동반 여행,06,청주랜드,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션
g001350,여,30,자녀 동반 여행,06,별내옥 설렁탕,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션
